epoch,loss,pressure_pa_loss,pressure_pa_mae,pressure_pa_rmse,temperature_k_loss,temperature_k_mae,temperature_k_rmse,val_loss,val_pressure_pa_loss,val_pressure_pa_mae,val_pressure_pa_rmse,val_temperature_k_loss,val_temperature_k_mae,val_temperature_k_rmse,val_wind_u_loss,val_wind_u_mae,val_wind_u_rmse,val_wind_v_loss,val_wind_v_mae,val_wind_v_rmse,wind_u_loss,wind_u_mae,wind_u_rmse,wind_v_loss,wind_v_mae,wind_v_rmse
102,0.07489855587482452,0.0003578942269086838,0.02059122733771801,0.0267545934766531,0.0016308777267113328,0.04339316487312317,0.0571129135787487,0.10602524131536484,0.0002641485771164298,0.017682109028100967,0.02294224128127098,0.0017305059591308236,0.0448172427713871,0.058774568140506744,0.017699966207146645,0.13942267000675201,0.19119125604629517,0.052341993898153305,0.2511403560638428,0.35270237922668457,0.013454306870698929,0.1227027177810669,0.16574610769748688,0.03580213710665703,0.20375189185142517,0.28520575165748596
103,0.07451116293668747,0.0003570007102098316,0.020571252331137657,0.026721127331256866,0.001630180049687624,0.043387021869421005,0.05710013210773468,0.10585938394069672,0.0002720524789765477,0.017935702577233315,0.023280447348952293,0.0017395397881045938,0.044920578598976135,0.05892310291528702,0.017745619639754295,0.1396535336971283,0.1913856863975525,0.052182361483573914,0.25076746940612793,0.35192760825157166,0.013414892368018627,0.12253689765930176,0.16548395156860352,0.035583898425102234,0.20312924683094025,0.2841432988643646
104,0.07415886223316193,0.00035640501300804317,0.020549342036247253,0.026698952540755272,0.0016271390486508608,0.04333927854895592,0.057047076523303986,0.10532858222723007,0.0002680940960999578,0.017842289060354233,0.0231104027479887,0.0017243933398276567,0.044661745429039,0.05866539478302002,0.017699744552373886,0.13951829075813293,0.19110897183418274,0.05187955126166344,0.2500499486923218,0.35048210620880127,0.01338737178593874,0.12243914604187012,0.1653037816286087,0.03537803888320923,0.20252616703510284,0.2831907570362091
105,0.07391608506441116,0.000355411582859233,0.020527340471744537,0.026661930605769157,0.0016246814047917724,0.043306708335876465,0.05700361356139183,0.10523036867380142,0.0002750943531282246,0.018232805654406548,0.023408841341733932,0.0017594026867300272,0.04526716098189354,0.059256069362163544,0.017825622111558914,0.14018070697784424,0.19172053039073944,0.05167732387781143,0.24946220219135284,0.3495751619338989,0.013368794694542885,0.12237820029258728,0.1651737540960312,0.03523649275302887,0.2021157294511795,0.28249141573905945
106,0.07372548431158066,0.0003536613949108869,0.020482920110225677,0.026596328243613243,0.001622471958398819,0.04327681288123131,0.0569651834666729,0.10703618824481964,0.00026937437360174954,0.017903262749314308,0.023159032687544823,0.0017358887707814574,0.04486868903040886,0.058852992951869965,0.019102083519101143,0.14593467116355896,0.19848895072937012,0.051617007702589035,0.2493094950914383,0.3492582440376282,0.013379217125475407,0.122454933822155,0.16522382199764252,0.035100728273391724,0.20173323154449463,0.2818533182144165
107,0.07355419546365738,0.0003525900247041136,0.02045179344713688,0.02655603177845478,0.0016220519319176674,0.0432727187871933,0.056957654654979706,0.10599934309720993,0.0002652067632880062,0.01771317608654499,0.022979140281677246,0.0017059454694390297,0.044363610446453094,0.058344483375549316,0.01875270903110504,0.14453205466270447,0.1965833306312561,0.05128376558423042,0.24849894642829895,0.3477676510810852,0.013368944637477398,0.12242177128791809,0.16515284776687622,0.03499716892838478,0.20141838490962982,0.2813422679901123
108,0.07346535474061966,0.0003519301535561681,0.020429596304893494,0.026531364768743515,0.0016195887001231313,0.04323528707027435,0.05691486969590187,0.1044033020734787,0.0002676895528566092,0.01782531850039959,0.023088784888386726,0.0017108410829678178,0.0445295050740242,0.058429617434740067,0.01776810921728611,0.14005671441555023,0.19134138524532318,0.051200639456510544,0.24827590584754944,0.34737735986709595,0.013373530469834805,0.12245078384876251,0.16517287492752075,0.03493494912981987,0.20123368501663208,0.2810516357421875
109,0.07334600389003754,0.0003505609347485006,0.02038681134581566,0.026480037719011307,0.0016182978870347142,0.04321878403425217,0.05689247325062752,0.10349626839160919,0.0002575367980170995,0.017495479434728622,0.022644290700554848,0.0016827840590849519,0.04418822377920151,0.0579557865858078,0.017309634014964104,0.1379796862602234,0.18887880444526672,0.05106602981686592,0.24790121614933014,0.34689709544181824,0.013350481167435646,0.12234523147344589,0.165021613240242,0.034879546612501144,0.20107042789459229,0.28080588579177856
110,0.07316373288631439,0.00034948656684719026,0.020355423912405968,0.026439763605594635,0.0016163160325959325,0.04318919777870178,0.05685761198401451,0.102410227060318,0.0002458694507367909,0.01707826741039753,0.02213047444820404,0.0016591657185927033,0.04381636530160904,0.057548269629478455,0.01698055863380432,0.13659106194972992,0.18701796233654022,0.05068342760205269,0.2468886375427246,0.34530285000801086,0.013300692662596703,0.12213514000177383,0.16470180451869965,0.03480884060263634,0.2008739858865738,0.28044477105140686
111,0.07299674302339554,0.0003472836979199201,0.020294059067964554,0.02635619230568409,0.0016134792240336537,0.04314550384879112,0.05680768936872482,0.10271812975406647,0.0002496738452464342,0.017178431153297424,0.022300224751234055,0.0016504101222380996,0.0436842143535614,0.0574009008705616,0.017083432525396347,0.13700075447559357,0.18762768805027008,0.05078708007931709,0.24714495241641998,0.3457420766353607,0.013247708790004253,0.12189482897520065,0.16436174511909485,0.034751977771520615,0.20069439709186554,0.2801528871059418
112,0.07282284647226334,0.0003466333437245339,0.020275555551052094,0.026331640779972076,0.0016137544298544526,0.043152909725904465,0.05681243911385536,0.10250382125377655,0.0002425207057967782,0.017011238262057304,0.021982906386256218,0.001644676667638123,0.0436064712703228,0.057305753231048584,0.017097577452659607,0.13714751601219177,0.18768297135829926,0.050633419305086136,0.2466978281736374,0.3452248275279999,0.013199645094573498,0.12166439741849899,0.16405512392520905,0.03468475118279457,0.2005128115415573,0.27981066703796387
113,0.07263141125440598,0.00034444997436366975,0.02020755596458912,0.026248561218380928,0.0016108440468087792,0.04311017319560051,0.05676152557134628,0.10324955731630325,0.00024137656146194786,0.016988370567560196,0.021935686469078064,0.0016247808234766126,0.04327070340514183,0.05696091428399086,0.017200684174895287,0.13768792152404785,0.1882466971874237,0.05103296414017677,0.24774639308452606,0.34710943698883057,0.013158898800611496,0.12148459255695343,0.16378764808177948,0.034599144011735916,0.20026743412017822,0.2793739140033722
114,0.07251100242137909,0.0003425600007176399,0.02015320584177971,0.026176469400525093,0.0016079714987426996,0.04307551681995392,0.05671073496341705,0.10351938009262085,0.0002306271780980751,0.016548214480280876,0.021447526291012764,0.0015969082014635205,0.0428217314183712,0.056478582322597504,0.01737215928733349,0.13852845132350922,0.1892029494047165,0.051049891859292984,0.24768933653831482,0.3476298749446869,0.013105889782309532,0.12125448137521744,0.16344398260116577,0.03457465395331383,0.20021283626556396,0.2791915535926819
115,0.07245764136314392,0.0003413688682485372,0.020119523629546165,0.026131149381399155,0.0016050314297899604,0.04303240776062012,0.056658435612916946,0.10410308837890625,0.00023073739430401474,0.01655445247888565,0.021448638290166855,0.0016075164312496781,0.042938247323036194,0.05666132643818855,0.017586609348654747,0.1395307183265686,0.19036199152469635,0.05121781677007675,0.24835939705371857,0.3478202819824219,0.013059111312031746,0.12102891504764557,0.16314366459846497,0.03458666801452637,0.20027385652065277,0.2791499197483063
116,0.07199131697416306,0.00033886704477481544,0.020042767748236656,0.026035049930214882,0.0016017901943996549,0.042987074702978134,0.056601352989673615,0.10329794138669968,0.00023244561452884227,0.016608893871307373,0.021531451493501663,0.001610947074368596,0.04295928776264191,0.05672397091984749,0.01750238612294197,0.13914452493190765,0.18990573287010193,0.05076248571276665,0.24699313938617706,0.34612399339675903,0.013002506457269192,0.12077265232801437,0.16276967525482178,0.03433452174067497,0.19949710369110107,0.27796313166618347
117,0.0714283362030983,0.0003378437540959567,0.020016439259052277,0.025995628908276558,0.001600029063411057,0.04297049716114998,0.05657017230987549,0.10291378945112228,0.000230451682000421,0.016520926728844643,0.021436559036374092,0.001601958298124373,0.04279181361198425,0.05656520277261734,0.017346763983368874,0.1384168267250061,0.1890788972377777,0.05066731572151184,0.2467007040977478,0.3457437753677368,0.01294019166380167,0.12049654871225357,0.16236229240894318,0.03402184322476387,0.19853508472442627,0.2765657305717468
118,0.07088230550289154,0.000335818825988099,0.019957425072789192,0.025917548686265945,0.0015965502243489027,0.0429227352142334,0.056508686393499374,0.10232559591531754,0.00023033953038975596,0.01651301048696041,0.02143285796046257,0.001593454391695559,0.042727991938591,0.05641566216945648,0.017162509262561798,0.1375487595796585,0.18805794417858124,0.05046374350786209,0.2461845576763153,0.34469854831695557,0.012885808944702148,0.1202668771147728,0.16200383007526398,0.03371356055140495,0.19759689271450043,0.2751616835594177
119,0.07029130309820175,0.00033419320243410766,0.019901754334568977,0.02585481107234955,0.001593770575709641,0.04288068786263466,0.056459296494722366,0.1016840711236,0.00023133047216106206,0.016563046723604202,0.021481547504663467,0.0015984561759978533,0.042825713753700256,0.0565062016248703,0.017073804512619972,0.13719287514686584,0.1875152587890625,0.05012034624814987,0.24528847634792328,0.34310200810432434,0.012830186635255814,0.1200280487537384,0.16164033114910126,0.03337695077061653,0.19657519459724426,0.27361536026000977
120,0.06979071348905563,0.00033302855445072055,0.019865885376930237,0.02580994740128517,0.0015904426109045744,0.0428355447947979,0.05640031397342682,0.10097523778676987,0.00022926558449398726,0.016515443101525307,0.021381545811891556,0.0016088234260678291,0.04299578070640564,0.05668583884835243,0.016893545165657997,0.13646867871284485,0.1864660382270813,0.04982662573456764,0.24451731145381927,0.34179234504699707,0.012780457735061646,0.11982644349336624,0.161312997341156,0.033094290643930435,0.1956961750984192,0.2722845673561096
121,0.06933128833770752,0.0003318722010590136,0.019833717495203018,0.025765100494027138,0.0015881168656051159,0.04280652105808258,0.05635902285575867,0.10065227001905441,0.0002234082785435021,0.01626102812588215,0.02111203782260418,0.0015684840036556125,0.042366452515125275,0.05597839877009392,0.01684904657304287,0.13624444603919983,0.18622002005577087,0.049669817090034485,0.24409788846969604,0.34114986658096313,0.012722328305244446,0.11958279460668564,0.16093124449253082,0.032846905291080475,0.19495856761932373,0.2711277902126312
122,0.06895367801189423,0.0003300349344499409,0.019774524495005608,0.025693628937005997,0.001583784120157361,0.04274836182594299,0.05628173425793648,0.1002158671617508,0.00022695421648677438,0.016487495973706245,0.021278612315654755,0.0015940669691190124,0.04279318079352379,0.056429024785757065,0.016876298934221268,0.13636788725852966,0.18634822964668274,0.0493406243622303,0.24326880276203156,0.33954551815986633,0.01268008816987276,0.11941445618867874,0.1606433093547821,0.03263989835977554,0.19435405731201172,0.2701382637023926
123,0.06863368302583694,0.00032895125332288444,0.01974293775856495,0.025651391595602036,0.0015821821289137006,0.042727503925561905,0.056253328919410706,0.10010481625795364,0.00023041236272547394,0.016594715416431427,0.02143566496670246,0.0015962166944518685,0.042817529290914536,0.056463662534952164,0.016801180317997932,0.13609713315963745,0.1858992576599121,0.04934169352054596,0.2432635873556137,0.3396170735359192,0.012639282271265984,0.11924315989017487,0.16037283837795258,0.032467979937791824,0.1938464492559433,0.2693095803260803
124,0.06836768239736557,0.00032715979614295065,0.01968998834490776,0.025581510737538338,0.0015797261148691177,0.04268968105316162,0.05620961636304855,0.10006404668092728,0.00022850967070553452,0.01657700352370739,0.021351469680666924,0.001591792912222445,0.04279811680316925,0.05638749524950981,0.01689322106540203,0.13657045364379883,0.18639935553073883,0.049224670976400375,0.24298369884490967,0.33908215165138245,0.012614074163138866,0.11914526671171188,0.16019704937934875,0.03231753408908844,0.19339551031589508,0.2685644328594208
125,0.06818976253271103,0.00032586458837613463,0.01964545249938965,0.02553066425025463,0.001577148912474513,0.04265432804822922,0.05616355314850807,0.10024240612983704,0.00022958809859119356,0.016591889783740044,0.02140122465789318,0.0015858019469305873,0.04268811270594597,0.05628063902258873,0.017115112394094467,0.1376296877861023,0.18760202825069427,0.04912606626749039,0.2427091747522354,0.3387439250946045,0.012604432180523872,0.1191265657544136,0.16012419760227203,0.03221006318926811,0.19305120408535004,0.26806119084358215
126,0.06806100159883499,0.00032480707159265876,0.019608452916145325,0.025489097461104393,0.0015754458727315068,0.042629167437553406,0.05613330751657486,0.10135561972856522,0.00023456527560483664,0.016771364957094193,0.021628018468618393,0.001578127732500434,0.042584627866744995,0.056142304092645645,0.017777757719159126,0.14065863192081451,0.19120769202709198,0.049207478761672974,0.24288928508758545,0.3390933871269226,0.012600273825228214,0.11912272125482559,0.16008877754211426,0.03212922438979149,0.1928076446056366,0.26766955852508545
127,0.0680052861571312,0.00032364786602556705,0.01957697607576847,0.025443658232688904,0.0015744146658107638,0.04261385649442673,0.056114669889211655,0.10067552328109741,0.00022772152442485094,0.016497954726219177,0.02131454274058342,0.0015792427584528923,0.04257011413574219,0.056159403175115585,0.017347875982522964,0.13859477639198303,0.1888711303472519,0.049186378717422485,0.24280673265457153,0.33912143111228943,0.01260607410222292,0.11915610730648041,0.16012483835220337,0.0320875309407711,0.19268660247325897,0.26744401454925537
128,0.06795287877321243,0.0003222907253075391,0.0195328239351511,0.02539035491645336,0.0015723122050985694,0.04258423298597336,0.05607727915048599,0.09948620945215225,0.00022381012968253344,0.016319099813699722,0.02112836390733719,0.0015585576184093952,0.042211905121803284,0.05579236522316933,0.01646719127893448,0.13446830213069916,0.18404832482337952,0.0492822602391243,0.24301965534687042,0.33961188793182373,0.012627465650439262,0.11927825212478638,0.16025352478027344,0.03203302621841431,0.19251954555511475,0.26719027757644653
129,0.06795178353786469,0.0003217406338080764,0.019514702260494232,0.025368673726916313,0.00157070136629045,0.04256138950586319,0.05604841187596321,0.09881318360567093,0.00022101750073488802,0.016145573928952217,0.020997289568185806,0.0015434904489666224,0.042037561535835266,0.05552910268306732,0.01624620519578457,0.13341160118579865,0.18284112215042114,0.049062084406614304,0.24241061508655548,0.3387966454029083,0.01263159979134798,0.11930468678474426,0.1602683663368225,0.032029420137405396,0.19252115488052368,0.2671322822570801
130,0.06780433654785156,0.00031989769195206463,0.019459309056401253,0.025295840576291084,0.0015682083321735263,0.042523741722106934,0.05600392073392868,0.09909221529960632,0.00021860383276361972,0.01601891778409481,0.02088397927582264,0.0015323744155466557,0.041877299547195435,0.055332012474536896,0.016275625675916672,0.13353656232357025,0.18303647637367249,0.04922225698828697,0.2428537756204605,0.3395403027534485,0.01257538516074419,0.11903945356607437,0.15990528464317322,0.03198866546154022,0.19241994619369507,0.2669234573841095
131,0.0677512064576149,0.00031816435512155294,0.019404413178563118,0.025227265432476997,0.0015646680258214474,0.0424746535718441,0.05594068020582199,0.0992852970957756,0.00022084971715230495,0.01607402414083481,0.020987560972571373,0.0015309369191527367,0.04179684445261955,0.055302828550338745,0.01626892201602459,0.13341394066810608,0.18300943076610565,0.04935669153928757,0.2431192547082901,0.34038135409355164,0.012533916160464287,0.11883766949176788,0.15963678061962128,0.031996846199035645,0.19244256615638733,0.266877681016922
132,0.06760624051094055,0.00031663457048125565,0.019356444478034973,0.02516670897603035,0.0015608696267008781,0.04242204129695892,0.055872466415166855,0.09920983016490936,0.00022020992764737457,0.01603228971362114,0.02095773257315159,0.0015344943385571241,0.04189915210008621,0.05536516383290291,0.0162067674100399,0.13322356343269348,0.182615265250206,0.04936687648296356,0.24312205612659454,0.3403409719467163,0.012489687651395798,0.11865030974149704,0.15934164822101593,0.03194545581936836,0.1923031061887741,0.2665996253490448
133,0.067406564950943,0.0003154994046781212,0.019323963671922684,0.02512146532535553,0.0015584471402689815,0.042393215000629425,0.055828988552093506,0.09875407814979553,0.00022703931608702987,0.016359398141503334,0.021281465888023376,0.0015586131485179067,0.042346227914094925,0.055795393884181976,0.016187606379389763,0.13317203521728516,0.1824830323457718,0.04907665029168129,0.24241748452186584,0.3388417363166809,0.012446659617125988,0.11845175176858902,0.15905433893203735,0.031856223940849304,0.19203610718250275,0.26611968874931335
134,0.0670590028166771,0.0003138491010759026,0.019270766526460648,0.025055546313524246,0.0015552608529105783,0.04234827682375908,0.05577180162072182,0.0982249304652214,0.0002323627268197015,0.01653824932873249,0.021527228876948357,0.001558986259624362,0.04239434376358986,0.05580039322376251,0.01613163761794567,0.13304075598716736,0.18211069703102112,0.04877534136176109,0.2416122704744339,0.33754006028175354,0.012398019433021545,0.11824487894773483,0.15873147547245026,0.03167414665222168,0.1914803385734558,0.2652597725391388
135,0.06667608767747879,0.0003120113105978817,0.019217120483517647,0.024982282891869545,0.0015516040148213506,0.04229680821299553,0.05570608377456665,0.09829559922218323,0.0002257691085105762,0.016316022723913193,0.02122086100280285,0.0015547808725386858,0.04233996570110321,0.055725350975990295,0.01611192338168621,0.1329406499862671,0.18201103806495667,0.04884404316544533,0.24173513054847717,0.3377922475337982,0.012353908270597458,0.11804678291082382,0.15843519568443298,0.03146478161215782,0.19082877039909363,0.26422348618507385
136,0.06623969227075577,0.00031044837669469416,0.019168078899383545,0.024919696152210236,0.0015484999166801572,0.04225427657365799,0.05565028265118599,0.09820707887411118,0.00022470131807494909,0.01630481891334057,0.021173344925045967,0.0015483038732782006,0.04228026792407036,0.055611252784729004,0.016056234017014503,0.13273462653160095,0.18167246878147125,0.048845116049051285,0.24177345633506775,0.33761143684387207,0.012305105105042458,0.11783185601234436,0.15811242163181305,0.031223561614751816,0.1900823712348938,0.2630739212036133
137,0.06577655673027039,0.00030906402389518917,0.019124258309602737,0.024864276871085167,0.0015445242170244455,0.0421973392367363,0.055578526109457016,0.09773127734661102,0.00022160692606121302,0.016168581321835518,0.021026328206062317,0.0015376072842627764,0.04211316630244255,0.05541853979229927,0.01596022956073284,0.13235057890415192,0.18110789358615875,0.048628069460392,0.24121424555778503,0.3366250693798065,0.01225731335580349,0.11762449890375137,0.15778721868991852,0.03096422366797924,0.189289852976799,0.26184239983558655
138,0.0653148666024208,0.00030752120073884726,0.01907585747539997,0.0248021949082613,0.0015414352528750896,0.04215628653764725,0.05552271753549576,0.09721001982688904,0.0002150577201973647,0.015911145135760307,0.02071702666580677,0.001526899985037744,0.041945040225982666,0.05522865056991577,0.015909409150481224,0.1320827305316925,0.18081587553024292,0.048335205763578415,0.24036084115505219,0.3354475796222687,0.012212490662932396,0.11743229627609253,0.15748468041419983,0.030702415853738785,0.1884687840938568,0.26061180233955383
139,0.06487172096967697,0.0003061976167373359,0.01903482712805271,0.024748830124735832,0.001538440235890448,0.04211260378360748,0.05546862632036209,0.09689368307590485,0.00021433894289657474,0.01589873805642128,0.020679611712694168,0.0015360586112365127,0.04210643470287323,0.055389583110809326,0.015841320157051086,0.13178840279579163,0.1804330199956894,0.048192597925662994,0.24002376198768616,0.3347040116786957,0.01217084750533104,0.11726253479719162,0.15720316767692566,0.030450139194726944,0.18767854571342468,0.2594009339809418
140,0.06451164931058884,0.000304701563436538,0.01898842863738537,0.02468853071331978,0.0015348410233855247,0.04206323251128197,0.05540367588400841,0.09652351588010788,0.00021011833450756967,0.015746677294373512,0.020474432036280632,0.0015331857139244676,0.042053788900375366,0.05533734709024429,0.015823744237422943,0.1317080855369568,0.18031999468803406,0.047963812947273254,0.2394333928823471,0.3337073028087616,0.012132415547966957,0.11709550768136978,0.15694162249565125,0.030250184237957,0.1870627999305725,0.25844186544418335
141,0.06419263780117035,0.00030388461891561747,0.018961748108267784,0.024655330926179886,0.0015320588136091828,0.04202352464199066,0.05535353347659111,0.09613146632909775,0.00021053774980828166,0.015712764114141464,0.020495276898145676,0.0015243195230141282,0.041892729699611664,0.055177491158246994,0.015773072838783264,0.13151632249355316,0.18000641465187073,0.04775496944785118,0.23889516294002533,0.3327706754207611,0.012100382708013058,0.1169610545039177,0.15672577917575836,0.030070805922150612,0.18649989366531372,0.25756314396858215
142,0.06388850510120392,0.0003024345787707716,0.018917327746748924,0.02459646575152874,0.0015292319003492594,0.041980501264333725,0.05530203878879547,0.09580402821302414,0.0002111470967065543,0.015756728127598763,0.020525356754660606,0.0015270233852788806,0.04197023808956146,0.055225130170583725,0.015749050304293633,0.13145071268081665,0.17986375093460083,0.04755714535713196,0.23837772011756897,0.3319115936756134,0.012064146809279919,0.11680004745721817,0.15647833049297333,0.02990565448999405,0.185990110039711,0.25674545764923096
143,0.06367792189121246,0.0003012484812643379,0.018879836425185204,0.02454834245145321,0.0015266228001564741,0.041942864656448364,0.055254675447940826,0.09559368342161179,0.0002120641147485003,0.01582697220146656,0.020567836239933968,0.0015548234805464745,0.04247535765171051,0.05572165548801422,0.01570228300988674,0.13125701248645782,0.17959536612033844,0.04745088517665863,0.23814310133457184,0.3313232660293579,0.012035317718982697,0.11667362600564957,0.15628115832805634,0.029795069247484207,0.18564686179161072,0.2562073767185211
144,0.06345666199922562,0.00030012644128873944,0.01884482614696026,0.02450261451303959,0.0015238140476867557,0.04190169647336006,0.055203989148139954,0.09543900936841965,0.00021011898934375495,0.015777142718434334,0.020475387573242188,0.0015453161904588342,0.042359188199043274,0.05555369704961777,0.0156438946723938,0.13098205626010895,0.17924891412258148,0.04740867018699646,0.23801113665103912,0.33124420046806335,0.012000707909464836,0.11651872843503952,0.1560479700565338,0.02968318946659565,0.18529990315437317,0.25564178824424744
145,0.06327330321073532,0.0002986104227602482,0.018797967582941055,0.024440603330731392,0.0015212548896670341,0.04186577349901199,0.05515746772289276,0.09514114260673523,0.00020776745805051178,0.01567387953400612,0.020361512899398804,0.0015416507376357913,0.042282745242118835,0.05548771843314171,0.015596958808600903,0.1308164745569229,0.1789638102054596,0.047258466482162476,0.2376362383365631,0.33055880665779114,0.011972115375101566,0.11638320982456207,0.15585719048976898,0.029590625315904617,0.18501967191696167,0.25517886877059937
146,0.06304919719696045,0.00029732976690866053,0.018756825476884842,0.024388274177908897,0.001518002594821155,0.04181868955492973,0.055098216980695724,0.09519101679325104,0.00020688713993877172,0.01567518152296543,0.02031789720058441,0.0015449007041752338,0.04236221686005592,0.0555439367890358,0.015571837313473225,0.1306915581226349,0.178811177611351,0.04731643572449684,0.23776774108409882,0.33087241649627686,0.01193641684949398,0.11621665209531784,0.15561561286449432,0.02947818860411644,0.1846691220998764,0.25461530685424805
147,0.06287796795368195,0.000296073907520622,0.01871722750365734,0.024336574599146843,0.0015155574074015021,0.04178287088871002,0.0550537109375,0.09496789425611496,0.00020670694357249886,0.01565796323120594,0.020311351865530014,0.0015471618389710784,0.0424111969769001,0.055586185306310654,0.015507454983890057,0.1304580271244049,0.17842541635036469,0.047230809926986694,0.23754943907260895,0.3305117189884186,0.011906597763299942,0.11608375608921051,0.15541279315948486,0.029394952580332756,0.184427410364151,0.2541959285736084
148,0.06270909309387207,0.00029487168649211526,0.01868239976465702,0.024287104606628418,0.0015126023208722472,0.041738174855709076,0.055000126361846924,0.09491086006164551,0.00020425366528797895,0.015594140626490116,0.02019280567765236,0.0015420506242662668,0.04236694052815437,0.05549660697579384,0.01548920851200819,0.13034771382808685,0.17832696437835693,0.047213271260261536,0.23745189607143402,0.33046039938926697,0.011878643184900284,0.11595205217599869,0.1552245020866394,0.029311496764421463,0.1841614991426468,0.25376415252685547
149,0.0625685378909111,0.0002933483920060098,0.018634067848324776,0.024224314838647842,0.0015095804119482636,0.041693802922964096,0.054945021867752075,0.09468565136194229,0.0001997355284402147,0.015401198528707027,0.019968044012784958,0.001531080692075193,0.04216737672686577,0.05529988929629326,0.015438370406627655,0.13014455139636993,0.17800834774971008,0.04712104797363281,0.2372509390115738,0.3299647867679596,0.01185149047523737,0.11582880467176437,0.15504136681556702,0.029246419668197632,0.18396413326263428,0.2534388601779938
150,0.062467724084854126,0.0002922786516137421,0.018600892275571823,0.02418007142841816,0.001506641274318099,0.04164927452802658,0.05489153787493706,0.09484753012657166,0.00019841331231873482,0.015387073159217834,0.01990274153649807,0.0015334357740357518,0.042231496423482895,0.0553443543612957,0.015468606725335121,0.1302224099636078,0.1782183200120926,0.047199733555316925,0.23744256794452667,0.33036449551582336,0.01182915735989809,0.11572860181331635,0.15488745272159576,0.029202429577708244,0.18381816148757935,0.25318798422813416
151,0.06244492903351784,0.0002905209257733077,0.018545296043157578,0.024107199162244797,0.0015033464878797531,0.04160088673233986,0.05483134463429451,0.09460907429456711,0.00020021483942400664,0.01550076063722372,0.019992928951978683,0.0015385538572445512,0.04234757274389267,0.055436693131923676,0.015422085300087929,0.1300601214170456,0.17792454361915588,0.047085680067539215,0.2370995283126831,0.329961359500885,0.011807265691459179,0.11562878638505936,0.15473970770835876,0.029211148619651794,0.183875173330307,0.2531716227531433
152,0.062478285282850266,0.00028893889975734055,0.018497293815016747,0.02404131554067135,0.0014995317906141281,0.04154505580663681,0.054761454463005066,0.09449887275695801,0.00020139303524047136,0.015577313490211964,0.020052863284945488,0.0015531040262430906,0.042619913816452026,0.055700238794088364,0.015414123423397541,0.12996990978717804,0.17788667976856232,0.0470145121216774,0.23682811856269836,0.32970789074897766,0.011789904907345772,0.11554714292287827,0.1546226292848587,0.029251916334033012,0.18402530252933502,0.2533096671104431
153,0.06230796501040459,0.0002876927610486746,0.01845955103635788,0.023989303037524223,0.0014965197769924998,0.04150107502937317,0.05470621585845947,0.09451448172330856,0.0001996855135075748,0.015506190247833729,0.019967766478657722,0.0015474824467673898,0.04253033921122551,0.05559850484132767,0.01542882900685072,0.13002260029315948,0.17799875140190125,0.04701138660311699,0.23681209981441498,0.329677551984787,0.011765769682824612,0.11544451862573624,0.15445560216903687,0.029164476320147514,0.18373705446720123,0.2528413236141205
154,0.06213798001408577,0.000286237831460312,0.018411418423056602,0.023928480222821236,0.0014923862181603909,0.04144061356782913,0.05463064834475517,0.0941421240568161,0.00019986889674328268,0.015473563224077225,0.019977474585175514,0.001541043515317142,0.04236510023474693,0.05548209697008133,0.015421117655932903,0.12994925677776337,0.17795652151107788,0.04677300527691841,0.23611754179000854,0.3286921977996826,0.011741643771529198,0.1153356060385704,0.15429170429706573,0.029076892882585526,0.1834702342748642,0.2523871064186096
155,0.061820462346076965,0.0002841947425622493,0.018347635865211487,0.023842835798859596,0.0014887764118611813,0.04138912633061409,0.05456433817744255,0.0939461961388588,0.00020196387777104974,0.015605339780449867,0.020083611831068993,0.0015408002072945237,0.042397934943437576,0.055480461567640305,0.01537003368139267,0.1297539323568344,0.17764848470687866,0.046693354845047,0.23590463399887085,0.3283173143863678,0.011703366413712502,0.11516222357749939,0.15403304994106293,0.028905242681503296,0.18293103575706482,0.25152388215065
156,0.0614381805062294,0.0002829547447618097,0.018305514007806778,0.023790782317519188,0.001485074288211763,0.041335441172122955,0.05449655279517174,0.0939972773194313,0.00019834954582620412,0.015408089384436607,0.019903108477592468,0.0015244195237755775,0.04208040609955788,0.05518405884504318,0.015327599830925465,0.12955115735530853,0.17740237712860107,0.04677695780992508,0.2361055165529251,0.32869207859039307,0.011663088575005531,0.11498626321554184,0.15375763177871704,0.02869192324578762,0.18224357068538666,0.2504781186580658
157,0.061012350022792816,0.00028162970556877553,0.018262598663568497,0.023734871298074722,0.0014821882359683514,0.04129602760076523,0.054443370550870895,0.09392910450696945,0.00020114531798753887,0.015587463974952698,0.020043564960360527,0.0015341012040153146,0.04225844889879227,0.05535983666777611,0.015319273807108402,0.1294955015182495,0.17734979093074799,0.04673677682876587,0.23598337173461914,0.32848939299583435,0.01161533035337925,0.11476634442806244,0.15343257784843445,0.028457270935177803,0.18148192763328552,0.2493261992931366
158,0.0606415681540966,0.00028043720521964133,0.01822313480079174,0.023684516549110413,0.0014784777304157615,0.04124021902680397,0.054375022649765015,0.09391271322965622,0.0002007091388804838,0.015534322708845139,0.020022334530949593,0.0015285793924704194,0.04215807467699051,0.05526056885719299,0.0153103768825531,0.12945272028446198,0.1773024946451187,0.04673506319522858,0.2359839528799057,0.3285280168056488,0.011577347293496132,0.1145896464586258,0.153172567486763,0.028249384835362434,0.18080884218215942,0.24831998348236084
