recall,precision,threshold
0.010196437489595473,1.0,58.54050827026367
0.010238055601797903,1.0,58.527122497558594
0.010279673714000332,1.0,58.44910430908203
0.010321291826202764,1.0,58.394962310791016
0.010362909938405194,1.0,58.38356018066406
0.010404528050607624,1.0,58.3387336730957
0.010446146162810055,1.0,58.2926025390625
0.010487764275012485,1.0,58.26387023925781
0.010529382387214917,1.0,58.2565803527832
0.010571000499417347,1.0,58.21853256225586
0.010612618611619776,1.0,58.2031135559082
0.010654236723822208,1.0,58.14499282836914
0.010695854836024638,1.0,58.14472198486328
0.010737472948227068,1.0,58.13815689086914
0.0107790910604295,1.0,58.10459518432617
0.010820709172631929,1.0,58.079132080078125
0.01086232728483436,1.0,58.07392501831055
0.01090394539703679,1.0,58.069618225097656
0.01094556350923922,1.0,58.06066131591797
0.010987181621441652,1.0,58.029666900634766
0.011028799733644082,1.0,58.01518249511719
0.011070417845846512,1.0,57.99939727783203
0.011112035958048943,1.0,57.976139068603516
0.011153654070251373,1.0,57.958736419677734
0.011195272182453805,1.0,57.8856315612793
0.011236890294656235,1.0,57.816165924072266
0.011278508406858664,1.0,57.79008102416992
0.011320126519061096,1.0,57.772396087646484
0.011361744631263526,1.0,57.75924301147461
0.011403362743465956,1.0,57.75141143798828
0.011444980855668387,1.0,57.727020263671875
0.011486598967870817,1.0,57.71650314331055
0.011528217080073249,1.0,57.70994186401367
0.011569835192275679,1.0,57.656402587890625
0.011611453304478108,1.0,57.64706039428711
0.01165307141668054,1.0,57.63938522338867
0.01169468952888297,1.0,57.62937545776367
0.0117363076410854,1.0,57.62251663208008
0.011777925753287831,1.0,57.613826751708984
0.011819543865490261,1.0,57.587196350097656
0.011861161977692693,1.0,57.57618713378906
0.011902780089895123,1.0,57.57603454589844
0.011944398202097552,1.0,57.568023681640625
0.011986016314299984,1.0,57.56801223754883
0.012027634426502414,1.0,57.55512237548828
0.012069252538704844,1.0,57.53649139404297
0.012110870650907275,1.0,57.50004959106445
0.012152488763109705,1.0,57.39302444458008
0.012194106875312137,1.0,57.38623809814453
0.012235724987514567,1.0,57.385799407958984
0.012277343099716996,1.0,57.36851119995117
0.012318961211919428,1.0,57.354270935058594
0.012360579324121858,1.0,57.34217071533203
0.012402197436324288,1.0,57.27524185180664
0.01244381554852672,1.0,57.27210235595703
0.012485433660729149,1.0,57.24264144897461
0.012527051772931579,1.0,57.16213607788086
0.01256866988513401,1.0,57.14719009399414
0.01261028799733644,1.0,57.10842514038086
0.012651906109538872,1.0,57.02877426147461
0.012693524221741302,1.0,56.985496520996094
0.012735142333943732,1.0,56.94538497924805
0.012776760446146163,1.0,56.93802261352539
0.012818378558348593,1.0,56.92327880859375
0.012859996670551023,1.0,56.864009857177734
0.012901614782753455,1.0,56.84092330932617
0.012943232894955884,1.0,56.821876525878906
0.012984851007158316,1.0,56.79231262207031
0.013026469119360746,1.0,56.79045486450195
0.013068087231563176,1.0,56.6270637512207
0.013109705343765607,1.0,56.587398529052734
0.013151323455968037,1.0,56.57023239135742
0.013192941568170467,1.0,56.52079772949219
0.013234559680372899,1.0,56.49653625488281
0.013276177792575328,1.0,56.368736267089844
0.01331779590477776,1.0,56.36281204223633
0.01335941401698019,1.0,56.316627502441406
