name,layer,index,count,mean,std,min,p01,p50,p99,max,fraction_abs_lt_1e_minus_3,fraction_abs_gt_1
trunk_final_bn_w2,trunk_final_bn,2,512,-7.0591020584106445,11.092391967773438,-36.595272064208984,-29.404199600219727,-7.777350425720215,24.653533935546875,32.95306396484375,0.0,0.958984375
trunk_final_bn_w3,trunk_final_bn,3,512,287.836181640625,108.02253723144531,176.11416625976562,196.49131774902344,268.7721252441406,716.6889038085938,1912.1158447265625,0.0,1.0
wind_u_head_dense_1_w0,wind_u_head_dense_1,0,131072,-0.046449191868305206,0.44906049966812134,-4.414663314819336,-1.2819358110427856,-0.016128189861774445,0.8880394101142883,1.9233304262161255,0.0019378662109375,0.0317535400390625
wind_u_head_dense_1_w1,wind_u_head_dense_1,1,256,0.06500405073165894,0.17523202300071716,-0.38399291038513184,-0.3047281503677368,0.07240127772092819,0.47713643312454224,0.5088406801223755,0.0,0.0
wind_v_head_dense_1_w0,wind_v_head_dense_1,0,131072,-0.045021023601293564,0.48843687772750854,-4.828713893890381,-1.4033143520355225,-0.004600033164024353,0.9296445846557617,1.6904144287109375,0.00177001953125,0.04218292236328125
wind_v_head_dense_1_w1,wind_v_head_dense_1,1,256,0.02520390786230564,0.1256403625011444,-0.34317389130592346,-0.28319051861763,0.024276763200759888,0.3410368263721466,0.5669854283332825,0.00390625,0.0
pressure_head_dense_1_w0,pressure_head_dense_1,0,65536,-0.05505306273698807,0.29496046900749207,-4.233434200286865,-0.9794862270355225,-0.02859766036272049,0.5643133521080017,1.8134511709213257,0.0041961669921875,0.009765625
pressure_head_dense_1_w1,pressure_head_dense_1,1,128,0.18280896544456482,0.39075446128845215,-1.7229852676391602,-1.1794068813323975,0.24365000426769257,0.7242799401283264,0.9022802114486694,0.0,0.0234375
temperature_head_dense_1_w0,temperature_head_dense_1,0,65536,-0.069688580930233,0.4039991796016693,-6.909980773925781,-1.2342360019683838,-0.035013988614082336,0.7528437376022339,1.8021024465560913,0.0023956298828125,0.02227783203125
temperature_head_dense_1_w1,temperature_head_dense_1,1,128,0.012873895466327667,0.553055465221405,-1.6272828578948975,-1.460302472114563,-0.01778147928416729,1.0990122556686401,1.1139507293701172,0.0078125,0.0703125
wind_u_head_dense_2_w0,wind_u_head_dense_2,0,32768,-0.07783829420804977,0.4347461462020874,-5.763256072998047,-1.6310350894927979,-0.020091693848371506,0.6810821890830994,2.1678686141967773,0.002410888671875,0.031982421875
wind_u_head_dense_2_w1,wind_u_head_dense_2,1,128,0.01794244721531868,0.32146456837654114,-1.0052300691604614,-0.963178277015686,0.08675781637430191,0.5001634359359741,0.5274828672409058,0.0,0.0078125
wind_v_head_dense_2_w0,wind_v_head_dense_2,0,32768,-0.08306808024644852,0.48247912526130676,-5.291961669921875,-1.72993803024292,-0.018886446952819824,0.7389951944351196,1.6753672361373901,0.0020751953125,0.038604736328125
wind_v_head_dense_2_w1,wind_v_head_dense_2,1,128,0.011926567181944847,0.23802931606769562,-0.6887574791908264,-0.684099018573761,0.06081780046224594,0.40820634365081787,0.4243932068347931,0.0,0.0
pressure_pa_w0,pressure_pa,0,128,-0.005386208184063435,0.06309795379638672,-0.18410342931747437,-0.15744216740131378,-0.018650684505701065,0.16754792630672455,0.16803735494613647,0.0,0.0
pressure_pa_w1,pressure_pa,1,1,-0.10770250111818314,0.0,-0.10770250111818314,-0.10770250111818314,-0.10770250111818314,-0.10770250111818314,-0.10770250111818314,0.0,0.0
temperature_k_w0,temperature_k,0,128,0.0011277664452791214,0.055111709982156754,-0.10426905006170273,-0.0870094746351242,0.00021779723465442657,0.10102949291467667,0.2019074559211731,0.0,0.0
temperature_k_w1,temperature_k,1,1,-0.3547251224517822,0.0,-0.3547251224517822,-0.3547251224517822,-0.3547251224517822,-0.3547251224517822,-0.3547251224517822,0.0,0.0
wind_u_w0,wind_u,0,128,-0.0008546439930796623,0.0441562682390213,-0.08394509553909302,-0.07695161551237106,-0.02088914066553116,0.08609326928853989,0.11109457910060883,0.0,0.0
wind_u_w1,wind_u,1,1,-0.04627440869808197,0.0,-0.04627440869808197,-0.04627440869808197,-0.04627440869808197,-0.04627440869808197,-0.04627440869808197,0.0,0.0
wind_v_w0,wind_v,0,128,-0.000826563686132431,0.07790224999189377,-0.2693960666656494,-0.12086261063814163,-0.025516066700220108,0.20182426273822784,0.24030888080596924,0.0,0.0
wind_v_w1,wind_v,1,1,-0.026776473969221115,0.0,-0.026776473969221115,-0.026776473969221115,-0.026776473969221115,-0.026776473969221115,-0.026776473969221115,0.0,0.0
